# User Mode 0 Bitstream Sequence
##############################
# Data for QCM_NW
# CMD  ADDRESS      DATA
w      0819b08145c    951c3f00
w      0819b081460    9520ff00
w      0819b081464    9521ff00
w      0819b081468    9522ff00
w      0819b08146c    95230700
w      0819b081470    9524ff00
w      0819b081474    9525ff00
w      0819b081478    9526ff00
w      0819b08147c    95270700
w      0819b081480    9528ff00
w      0819b081484    9529ff00
w      0819b081488    952aff00
w      0819b08148c    952b0700
w      0819b081490    952cff00
w      0819b081494    952d0100
w      0819b081498    9530ff00
w      0819b08149c    9531ff00
w      0819b0814a0    9532ff00
w      0819b0814a4    9533ff00
w      0819b0814a8    9534ff00
w      0819b0814ac    9535ff00
w      0819b0814b0    9536ff00
w      0819b0814b4    95377f00
w      0819b0814b8    9538ff00
w      0819b0814bc    9539ff00
w      0819b0814c0    953aff00
w      0819b0814c4    953cff80
w      0819b0814c8    953dff00
w      0819b0814cc    953eff00
w      0819b0814d0    953f0700
w      0819b0814d4    95403f00
w      0819b0814d8    9544ff00
w      0819b0814dc    9545ff00
w      0819b0814e0    9546ff00
w      0819b0814e4    95470700
w      0819b0814e8    9548ff00
w      0819b0814ec    9549ff00
w      0819b0814f0    954aff00
w      0819b0814f4    954b0700
w      0819b0814f8    954cff00
w      0819b0814fc    954dff00
w      0819b081500    954eff00
w      0819b081504    954f0700
w      0819b081508    9550ff00
w      0819b08150c    95510100
w      0819b081510    9554ff00
w      0819b081514    9555ff00
w      0819b081518    9556ff00
w      0819b08151c    9557ff00
w      0819b081520    9558ff00
w      0819b081524    9559ff00
w      0819b081528    955aff00
w      0819b08152c    955b7f00
w      0819b081530    955cff00
w      0819b081534    955dff00
w      0819b081538    955eff00
w      0819b08153c    9560ff80
w      0819b081540    9561ff00
w      0819b081544    9562ff00
w      0819b081548    95630700
w      0819b08154c    95643f00
w      0819b081550    9568ff00
w      0819b081554    9569ff00
w      0819b081558    956aff00
w      0819b08155c    956b0700
w      0819b081560    956cff00
w      0819b081564    956dff00
w      0819b081568    956eff00
w      0819b08156c    956f0700
w      0819b081570    9570ff00
w      0819b081574    9571ff00
w      0819b081578    9572ff00
w      0819b08157c    95730700
w      0819b081580    9574ff00
w      0819b081584    95750100
w      0819b081588    9578ff00
w      0819b08158c    9579ff00
w      0819b081590    957aff00
w      0819b081594    957bff00
w      0819b081598    957cff00
w      0819b08159c    957dff00
w      0819b0815a0    957eff00
w      0819b0815a4    957f7f00
w      0819b0815a8    9580ff00
w      0819b0815ac    9581ff00
w      0819b0815b0    9582ff00
w      0819b0815b4    9584ff80
w      0819b0815b8    9585ff00
w      0819b0815bc    9586ff00
w      0819b0815c0    95870700
w      0819b0815c4    95883f00
w      0819b0815c8    958cff00
w      0819b0815cc    958dff00
w      0819b0815d0    958eff00
w      0819b0815d4    958f0700
w      0819b0815d8    9590ff00
w      0819b0815dc    9591ff00
w      0819b0815e0    9592ff00
w      0819b0815e4    95930700
w      0819b0815e8    9594ff00
w      0819b0815ec    9595ff00
w      0819b0815f0    9596ff00
w      0819b0815f4    95970700
w      0819b0815f8    9598ff00
w      0819b0815fc    95990100
w      0819b081600    959cff00
w      0819b081604    959dff00
w      0819b081608    959eff00
w      0819b08160c    959fff00
w      0819b081610    95a0ff00
w      0819b081614    95a1ff00
w      0819b081618    95a2ff00
w      0819b08161c    95a37f00
w      0819b081620    95a4ff00
w      0819b081624    95a5ff00
w      0819b081628    95a6ff00
w      0819b08162c    95a8ff80
w      0819b081630    95a9ff00
w      0819b081634    95aaff00
w      0819b081638    95ab0700
w      0819b08163c    95ac3f00
w      0819b081640    95b0ff00
w      0819b081644    95b1ff00
w      0819b081648    95b2ff00
w      0819b08164c    95b30700
w      0819b081650    95b4ff00
w      0819b081654    95b5ff00
w      0819b081658    95b6ff00
w      0819b08165c    95b70700
w      0819b081660    95b8ff00
w      0819b081664    95b9ff00
w      0819b081668    95baff00
w      0819b08166c    95bb0700
w      0819b081670    95bcff00
w      0819b081674    95bd0100
w      0819b081678    95c0ff00
w      0819b08167c    95c1ff00
w      0819b081680    95c2ff00
w      0819b081684    95c3ff00
w      0819b081688    95c4ff00
w      0819b08168c    95c5ff00
w      0819b081690    95c6ff00
w      0819b081694    95c77f00
w      0819b081698    95c8ff00
w      0819b08169c    95c9ff00
w      0819b0816a0    95caff00
w      0819b0816a4    95ccff80
w      0819b0816a8    95cdff00
w      0819b0816ac    95ceff00
w      0819b0816b0    95cf0700
w      0819b0816b4    95d03f00
w      0819b0816b8    95d4ff00
w      0819b0816bc    95d5ff00
w      0819b0816c0    95d6ff00
w      0819b0816c4    95d70700
w      0819b0816c8    95d8ff00
w      0819b0816cc    95d9ff00
w      0819b0816d0    95daff00
w      0819b0816d4    95db0700
w      0819b0816d8    95dcff00
w      0819b0816dc    95ddff00
w      0819b0816e0    95deff00
w      0819b0816e4    95df0700
w      0819b0816e8    95e0ff00
w      0819b0816ec    95e10100
w      0819b0816f0    95e4ff00
w      0819b0816f4    95e5ff00
w      0819b0816f8    95e6ff00
w      0819b0816fc    95e7ff00
w      0819b081700    95e8ff00
w      0819b081704    95e9ff00
w      0819b081708    95eaff00
w      0819b08170c    95eb7f00
w      0819b081710    95ecff00
w      0819b081714    95edff00
w      0819b081718    95eeff00
w      0819b08171c    95f0ff80
w      0819b081720    95f1ff00
w      0819b081724    95f2ff00
w      0819b081728    95f30700
w      0819b08172c    95f43f00
w      0819b081730    95f8ff00
w      0819b081734    95f9ff00
w      0819b081738    95faff00
w      0819b08173c    95fb0700
w      0819b081740    95fcff00
w      0819b081744    95fdff00
w      0819b081748    95feff00
w      0819b08174c    95ff0700
w      0819b081750    9600ff00
w      0819b081754    9601ff00
w      0819b081758    9602ff00
w      0819b08175c    96030700
w      0819b081760    9604ff00
w      0819b081764    96050100
w      0819b081768    9608ff00
w      0819b08176c    9609ff00
w      0819b081770    960aff00
w      0819b081774    960bff00
w      0819b081778    960cff00
w      0819b08177c    960dff00
w      0819b081780    960eff00
w      0819b081784    960f7f00
w      0819b081788    9610ff00
w      0819b08178c    9611ff00
w      0819b081790    9612ff00
w      0819b081794    9614ff80
w      0819b081798    9615ff00
w      0819b08179c    9616ff00
w      0819b0817a0    96170700
w      0819b0817a4    96183f00
w      0819b0817a8    961cff00
w      0819b0817ac    961dff00
w      0819b0817b0    961eff00
w      0819b0817b4    961f0700
w      0819b0817b8    9518ffff
w      0819b0817bc    95190301
w      0819b0817c0    953cffff
w      0819b0817c4    953d0301
w      0819b0817c8    9500f070
w      0819b0817cc    9501ffe0
w      0819b0817d0    95020707
w      0819b0817d4    9524f070
w      0819b0817d8    9525ffe0
w      0819b0817dc    95260707
w      0819b0817e0    91b42020
w      0819b0817e4    92707f00
w      0819b0817e8    926d0202
w      0819b0817ec    92812020
w      0819b0817f0    92812000
w      0819b0817f4    926d0200
w      0819b0817f8    91b42000
w      0819b0817fc    44000000
w      0819b081800    96ccff00
w      0819b081804    96cdff00
w      0819b081808    96ceff00
w      0819b08180c    96cfff00
w      0819b081810    96d4ff00
w      0819b081814    96d5ff00
w      0819b081818    44000000
w      0819b08181c    f0000600
w      0819b081820    f00004fd
w      0819b081824    c0000000
w      0819b081828    00000000
w      0819b08182c    c0000000
w      0819b081830    00000000
w      0819b081834    c0000000
w      0819b081838    96218080
w      0819b08183c    96218000
w      0819b081840    d0000003
w      0819b081844    10580001
w      0819b081848    20002000
w      0819b08184c    105000ff
w      0819b081850    610706d4
w      0819b081854    44000000
w      0819b081858    91b62020
w      0819b08185c    93f01f09
w      0819b081860    93f11f09
w      0819b081864    93f14040
w      0819b081868    82e0041c
w      0819b08186c    93f14000
w      0819b081870    93f01f0f
w      0819b081874    93f11f0a
w      0819b081878    93f14040
w      0819b08187c    82e0041c
w      0819b081880    93f14000
w      0819b081884    91b62000
w      0819b081888    931b8000
w      0819b08188c    93181f0d
w      0819b081890    9319df4e
w      0819b081894    931a7e00
w      0819b081898    10400001
w      0819b08189c    1048003f
w      0819b0818a0    502706ec
w      0819b0818a4    1049000e
w      0819b0818a8    200045dc
w      0819b0818ac    200045fd
w      0819b0818b0    3000044f
w      0819b0818b4    20000040
w      0819b0818b8    502706ec
w      0819b0818bc    10490020
w      0819b0818c0    41c80632
w      0819b0818c4    200001e1
w      0819b0818c8    34000207
w      0819b0818cc    200001d9
w      0819b0818d0    10587e00
w      0819b0818d4    61070318
w      0819b0818d8    931a8080
w      0819b0818dc    930df800
w      0819b0818e0    930eff00
w      0819b0818e4    930fff00
w      0819b0818e8    93192020
w      0819b0818ec    91b54040
w      0819b0818f0    931b0101
w      0819b0818f4    82e0033c
w      0819b0818f8    931b0100
w      0819b0818fc    91b54000
w      0819b081900    931b8000
w      0819b081904    93181f0e
w      0819b081908    9319df4e
w      0819b08190c    931a7e00
w      0819b081910    10400001
w      0819b081914    1048003f
w      0819b081918    502706ec
w      0819b08191c    1049000e
w      0819b081920    200045dc
w      0819b081924    200045fd
w      0819b081928    3000044f
w      0819b08192c    20000040
w      0819b081930    502706ec
w      0819b081934    10490020
w      0819b081938    41c80650
w      0819b08193c    200001e1
w      0819b081940    34000207
w      0819b081944    200001d9
w      0819b081948    10587e00
w      0819b08194c    61070318
w      0819b081950    931a8080
w      0819b081954    930df800
w      0819b081958    930eff00
w      0819b08195c    930fff00
w      0819b081960    93192020
w      0819b081964    91b54040
w      0819b081968    931b0101
w      0819b08196c    82e0033c
w      0819b081970    931b0100
w      0819b081974    91b54000
w      0819b081978    931b8000
w      0819b08197c    93181f10
w      0819b081980    9319df4e
w      0819b081984    931a7e00
w      0819b081988    10400001
w      0819b08198c    1048003f
w      0819b081990    502706ec
w      0819b081994    1049000e
w      0819b081998    200045dc
w      0819b08199c    200045fd
w      0819b0819a0    3000044f
w      0819b0819a4    20000040
w      0819b0819a8    502706ec
w      0819b0819ac    10490020
w      0819b0819b0    41c8066e
w      0819b0819b4    200001e1
w      0819b0819b8    34000207
w      0819b0819bc    200001d9
w      0819b0819c0    10587e00
w      0819b0819c4    61070318
w      0819b0819c8    931a8080
w      0819b0819cc    930df800
w      0819b0819d0    930eff00
w      0819b0819d4    930fff00
w      0819b0819d8    93192020
w      0819b0819dc    91b54040
w      0819b0819e0    931b0101
w      0819b0819e4    82e0033c
w      0819b0819e8    931b0100
w      0819b0819ec    91b54000
w      0819b0819f0    44000000
w      0819b0819f4    91b62020
w      0819b0819f8    93f01f09
w      0819b0819fc    93f11f09
w      0819b081a00    93f14040
w      0819b081a04    82e0041c
w      0819b081a08    93f14000
w      0819b081a0c    93f01f0f
w      0819b081a10    93f11f0a
w      0819b081a14    93f14040
w      0819b081a18    82e0041c
w      0819b081a1c    93f14000
w      0819b081a20    91b62000
w      0819b081a24    500706bc
w      0819b081a28    1008ffff
w      0819b081a2c    1018ffff
w      0819b081a30    104800ff
w      0819b081a34    41c006c6
w      0819b081a38    10480100
w      0819b081a3c    42000694
w      0819b081a40    939cfffd
w      0819b081a44    939dff07
w      0819b081a48    939e0300
w      0819b081a4c    40000697
w      0819b081a50    939cff03
w      0819b081a54    939dfffa
w      0819b081a58    939e0303
w      0819b081a5c    91ba3c18
w      0819b081a60    91ba0404
w      0819b081a64    91ba0c00
w      0819b081a68    b002c350
w      0819b081a6c    931b8080
w      0819b081a70    93181f0e
w      0819b081a74    9319df0b
w      0819b081a78    931a7e00
w      0819b081a7c    10400001
w      0819b081a80    1048003f
w      0819b081a84    502706ec
w      0819b081a88    1049000e
w      0819b081a8c    200045dc
w      0819b081a90    200045fd
w      0819b081a94    3000044f
w      0819b081a98    20000040
w      0819b081a9c    502706ec
w      0819b081aa0    10490020
w      0819b081aa4    41c806ab
w      0819b081aa8    200001e1
w      0819b081aac    34000207
w      0819b081ab0    200001d9
w      0819b081ab4    10587e00
w      0819b081ab8    61070318
w      0819b081abc    931a8080
w      0819b081ac0    930df800
w      0819b081ac4    930eff00
w      0819b081ac8    930fff00
w      0819b081acc    93192020
w      0819b081ad0    91b54040
w      0819b081ad4    931b0101
w      0819b081ad8    82e0033c
w      0819b081adc    931b0100
w      0819b081ae0    91b54000
w      0819b081ae4    939cff00
w      0819b081ae8    939dff00
w      0819b081aec    939e0300
w      0819b081af0    91ba3c18
w      0819b081af4    91ba0404
w      0819b081af8    91ba0c00
w      0819b081afc    500706bc
w      0819b081b00    1008ffff
w      0819b081b04    1018ffff
w      0819b081b08    34000207
w      0819b081b0c    600706bc
w      0819b081b10    104800ff
w      0819b081b14    4000068d
w      0819b081b18    44000000
w      0819b081b1c    934a0101
w      0819b081b20    93e00101
w      0819b081b24    82e006f0
w      0819b081b28    44000000
w      0819b081b2c    50070490
w      0819b081b30    1008ffff
w      0819b081b34    101803ff
w      0819b081b38    94740101
w      0819b081b3c    94690800
w      0819b081b40    947f0800
w      0819b081b44    1008ffff
w      0819b081b48    101803ff
w      0819b081b4c    6107047c
w      0819b081b50    947f0808
w      0819b081b54    94690808
w      0819b081b58    94740100
w      0819b081b5c    b00040d8
w      0819b081b60    44000000
w      0819b081b64    50070638
w      0819b081b68    1008ff00
w      0819b081b6c    10180003
w      0819b081b70    200041e8
w      0819b081b74    10480004
w      0819b081b78    41c006e2
w      0819b081b7c    9639ff04
w      0819b081b80    963a0300
w      0819b081b84    400006e6
w      0819b081b88    10480008
w      0819b081b8c    41c006e6
w      0819b081b90    9639ff08
w      0819b081b94    963a0300
w      0819b081b98    10410000
w      0819b081b9c    104900ff
w      0819b081ba0    10480040
w      0819b081ba4    41c006ec
w      0819b081ba8    3000804f
w      0819b081bac    400006ef
w      0819b081bb0    10480080
w      0819b081bb4    41c006ef
w      0819b081bb8    3001004f
w      0819b081bbc    1048000c
w      0819b081bc0    41c006f3
w      0819b081bc4    612706cc
w      0819b081bc8    400006f6
w      0819b081bcc    200045c8
w      0819b081bd0    61270638
w      0819b081bd4    96ccff00
w      0819b081bd8    44000000
w      0819b081bdc    504706c8
